file_path,speaker,utt,label1
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJVW0/SX383.WAV,MJVW0,SX383,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJVW0/SI1733.WAV,MJVW0,SI1733,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJVW0/SX113.WAV,MJVW0,SX113,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJVW0/SI473.WAV,MJVW0,SI473,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJVW0/SX293.WAV,MJVW0,SX293,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJVW0/SI1758.WAV,MJVW0,SI1758,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SA2.WAV,MMJR0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SA1.WAV,MMJR0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SX208.WAV,MMJR0,SX208,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SI2166.WAV,MMJR0,SI2166,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SI1648.WAV,MMJR0,SI1648,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SI2278.WAV,MMJR0,SI2278,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SX28.WAV,MMJR0,SX28,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SX388.WAV,MMJR0,SX388,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SX118.WAV,MMJR0,SX118,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMJR0/SX298.WAV,MMJR0,SX298,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SX50.WAV,FKMS0,SX50,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SA2.WAV,FKMS0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SX320.WAV,FKMS0,SX320,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SI860.WAV,FKMS0,SI860,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SX140.WAV,FKMS0,SX140,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SA1.WAV,FKMS0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SI1490.WAV,FKMS0,SI1490,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SI2120.WAV,FKMS0,SI2120,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SX410.WAV,FKMS0,SX410,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/FKMS0/SX230.WAV,FKMS0,SX230,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SI1992.WAV,MMAB0,SI1992,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SA2.WAV,MMAB0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SX372.WAV,MMAB0,SX372,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SI1362.WAV,MMAB0,SI1362,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SX192.WAV,MMAB0,SX192,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SA1.WAV,MMAB0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SX102.WAV,MMAB0,SX102,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SX282.WAV,MMAB0,SX282,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SI732.WAV,MMAB0,SI732,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMAB0/SX12.WAV,MMAB0,SX12,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SX94.WAV,MGLB0,SX94,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SI2164.WAV,MGLB0,SI2164,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SX4.WAV,MGLB0,SX4,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SA2.WAV,MGLB0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SA1.WAV,MGLB0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SX364.WAV,MGLB0,SX364,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SI904.WAV,MGLB0,SI904,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SX274.WAV,MGLB0,SX274,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SX184.WAV,MGLB0,SX184,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGLB0/SI1534.WAV,MGLB0,SI1534,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SI642.WAV,MLNT0,SI642,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SA2.WAV,MLNT0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SX372.WAV,MLNT0,SX372,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SX192.WAV,MLNT0,SX192,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SA1.WAV,MLNT0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SI1902.WAV,MLNT0,SI1902,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SI1574.WAV,MLNT0,SI1574,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SX102.WAV,MLNT0,SX102,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SX282.WAV,MLNT0,SX282,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MLNT0/SX12.WAV,MLNT0,SX12,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SI1001.WAV,MJBR0,SI1001,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SX101.WAV,MJBR0,SX101,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SA2.WAV,MJBR0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SI2261.WAV,MJBR0,SI2261,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SA1.WAV,MJBR0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SX371.WAV,MJBR0,SX371,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SX281.WAV,MJBR0,SX281,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SX11.WAV,MJBR0,SX11,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SX191.WAV,MJBR0,SX191,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJBR0/SI1631.WAV,MJBR0,SI1631,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SX404.WAV,MWJG0,SX404,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SA2.WAV,MWJG0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SX224.WAV,MWJG0,SX224,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SA1.WAV,MWJG0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SX314.WAV,MWJG0,SX314,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SI1124.WAV,MWJG0,SI1124,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SX44.WAV,MWJG0,SX44,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SI1754.WAV,MWJG0,SI1754,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SX134.WAV,MWJG0,SX134,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MWJG0/SI494.WAV,MWJG0,SI494,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SA2.WAV,MJES0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SX304.WAV,MJES0,SX304,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SX214.WAV,MJES0,SX214,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SA1.WAV,MJES0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SI1384.WAV,MJES0,SI1384,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SX124.WAV,MJES0,SX124,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SX34.WAV,MJES0,SX34,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SI754.WAV,MJES0,SI754,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SI2014.WAV,MJES0,SI2014,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJES0/SX394.WAV,MJES0,SX394,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SX23.WAV,MCTW0,SX23,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SA2.WAV,MCTW0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SX203.WAV,MCTW0,SX203,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SA1.WAV,MCTW0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SX383.WAV,MCTW0,SX383,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SI1373.WAV,MCTW0,SI1373,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SI2003.WAV,MCTW0,SI2003,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SX113.WAV,MCTW0,SX113,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SI743.WAV,MCTW0,SI743,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MCTW0/SX293.WAV,MCTW0,SX293,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SI2008.WAV,MKCH0,SI2008,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SA2.WAV,MKCH0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SI1378.WAV,MKCH0,SI1378,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SA1.WAV,MKCH0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SX208.WAV,MKCH0,SX208,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SI1425.WAV,MKCH0,SI1425,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SX28.WAV,MKCH0,SX28,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SX388.WAV,MKCH0,SX388,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SX118.WAV,MKCH0,SX118,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MKCH0/SX298.WAV,MKCH0,SX298,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SA2.WAV,MMDH0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SA1.WAV,MMDH0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SI1656.WAV,MMDH0,SI1656,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SX216.WAV,MMDH0,SX216,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SI2286.WAV,MMDH0,SI2286,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SI2118.WAV,MMDH0,SI2118,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SX396.WAV,MMDH0,SX396,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SX126.WAV,MMDH0,SX126,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SX306.WAV,MMDH0,SX306,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MMDH0/SX36.WAV,MMDH0,SX36,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SX205.WAV,MTHC0,SX205,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SA2.WAV,MTHC0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SX385.WAV,MTHC0,SX385,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SA1.WAV,MTHC0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SX115.WAV,MTHC0,SX115,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SX25.WAV,MTHC0,SX25,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SI2275.WAV,MTHC0,SI2275,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SI1645.WAV,MTHC0,SI1645,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SI1015.WAV,MTHC0,SI1015,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MTHC0/SX295.WAV,MTHC0,SX295,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SI1901.WAV,MGJF0,SI1901,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SX101.WAV,MGJF0,SX101,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SA2.WAV,MGJF0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SI776.WAV,MGJF0,SI776,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SA1.WAV,MGJF0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SX371.WAV,MGJF0,SX371,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SX281.WAV,MGJF0,SX281,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SX11.WAV,MGJF0,SX11,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SX191.WAV,MGJF0,SX191,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MGJF0/SI641.WAV,MGJF0,SI641,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SA2.WAV,MRTK0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SX373.WAV,MRTK0,SX373,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SX103.WAV,MRTK0,SX103,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SA1.WAV,MRTK0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SX283.WAV,MRTK0,SX283,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SI1723.WAV,MRTK0,SI1723,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SI1093.WAV,MRTK0,SI1093,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SI1750.WAV,MRTK0,SI1750,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SX13.WAV,MRTK0,SX13,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MRTK0/SX193.WAV,MRTK0,SX193,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SI1463.WAV,MBDG0,SI1463,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SX23.WAV,MBDG0,SX23,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SA2.WAV,MBDG0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SX203.WAV,MBDG0,SX203,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SI833.WAV,MBDG0,SI833,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SA1.WAV,MBDG0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SI2093.WAV,MBDG0,SI2093,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SX383.WAV,MBDG0,SX383,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SX113.WAV,MBDG0,SX113,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MBDG0/SX293.WAV,MBDG0,SX293,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SA2.WAV,MJJG0,SA2,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SX373.WAV,MJJG0,SX373,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SI1633.WAV,MJJG0,SI1633,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SX103.WAV,MJJG0,SX103,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SA1.WAV,MJJG0,SA1,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SX283.WAV,MJJG0,SX283,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/TIMIT/TEST/DR3/MJJG0/SX13.WAV,MJJG0,SX13,bonafide
