file_path,speaker,utt,label1
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0007.wav,DannyHauger,6956-81870-0007,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0015.wav,DannyHauger,6956-76046-0015,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0044.wav,DannyHauger,6956-81870-0044,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0038.wav,DannyHauger,6956-81870-0038,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0051.wav,DannyHauger,6956-76046-0051,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0001.wav,DannyHauger,6956-81870-0001,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0019.wav,DannyHauger,6956-81870-0019,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0036.wav,DannyHauger,6956-76046-0036,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0000.wav,DannyHauger,6956-81870-0000,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0022.wav,DannyHauger,6956-76046-0022,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0021.wav,DannyHauger,6956-76046-0021,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0019.wav,DannyHauger,6956-76046-0019,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0038.wav,DannyHauger,6956-76046-0038,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0052.wav,DannyHauger,6956-81870-0052,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0006.wav,DannyHauger,6956-76046-0006,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0027.wav,DannyHauger,6956-81870-0027,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0048.wav,DannyHauger,6956-81870-0048,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0030.wav,DannyHauger,6956-76046-0030,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0024.wav,DannyHauger,6956-76046-0024,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0063.wav,DannyHauger,6956-76046-0063,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0027.wav,DannyHauger,6956-76046-0027,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0016.wav,DannyHauger,6956-81870-0016,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0040.wav,DannyHauger,6956-81870-0040,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0017.wav,DannyHauger,6956-81870-0017,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0040.wav,DannyHauger,6956-76046-0040,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0031.wav,DannyHauger,6956-81870-0031,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0039.wav,DannyHauger,6956-81870-0039,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0045.wav,DannyHauger,6956-81870-0045,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0008.wav,DannyHauger,6956-81870-0008,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0003.wav,DannyHauger,6956-76046-0003,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0004.wav,DannyHauger,6956-76046-0004,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0054.wav,DannyHauger,6956-76046-0054,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0049.wav,DannyHauger,6956-76046-0049,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0049.wav,DannyHauger,6956-81870-0049,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0005.wav,DannyHauger,6956-81870-0005,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0058.wav,DannyHauger,6956-76046-0058,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0045.wav,DannyHauger,6956-76046-0045,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0035.wav,DannyHauger,6956-81870-0035,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0016.wav,DannyHauger,6956-76046-0016,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0012.wav,DannyHauger,6956-81870-0012,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0011.wav,DannyHauger,6956-76046-0011,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0009.wav,DannyHauger,6956-76046-0009,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0046.wav,DannyHauger,6956-76046-0046,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0010.wav,DannyHauger,6956-81870-0010,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0002.wav,DannyHauger,6956-76046-0002,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0023.wav,DannyHauger,6956-81870-0023,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0044.wav,DannyHauger,6956-76046-0044,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0022.wav,DannyHauger,6956-81870-0022,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0050.wav,DannyHauger,6956-81870-0050,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0024.wav,DannyHauger,6956-81870-0024,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0006.wav,DannyHauger,6956-81870-0006,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0062.wav,DannyHauger,6956-76046-0062,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0009.wav,DannyHauger,6956-81870-0009,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0060.wav,DannyHauger,6956-76046-0060,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0005.wav,DannyHauger,6956-76046-0005,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0014.wav,DannyHauger,6956-76046-0014,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0010.wav,DannyHauger,6956-76046-0010,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0028.wav,DannyHauger,6956-76046-0028,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0018.wav,DannyHauger,6956-81870-0018,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0012.wav,DannyHauger,6956-76046-0012,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0017.wav,DannyHauger,6956-76046-0017,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0023.wav,DannyHauger,6956-76046-0023,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0001.wav,DannyHauger,6956-76046-0001,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0033.wav,DannyHauger,6956-76046-0033,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0003.wav,DannyHauger,6956-81870-0003,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0034.wav,DannyHauger,6956-81870-0034,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0032.wav,DannyHauger,6956-76046-0032,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0002.wav,DannyHauger,6956-81870-0002,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0015.wav,DannyHauger,6956-81870-0015,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0029.wav,DannyHauger,6956-81870-0029,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0043.wav,DannyHauger,6956-76046-0043,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0014.wav,DannyHauger,6956-81870-0014,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0007.wav,DannyHauger,6956-76046-0007,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0041.wav,DannyHauger,6956-81870-0041,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0031.wav,DannyHauger,6956-76046-0031,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0043.wav,DannyHauger,6956-81870-0043,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0048.wav,DannyHauger,6956-76046-0048,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0055.wav,DannyHauger,6956-76046-0055,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0011.wav,DannyHauger,6956-81870-0011,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0029.wav,DannyHauger,6956-76046-0029,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0042.wav,DannyHauger,6956-76046-0042,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0033.wav,DannyHauger,6956-81870-0033,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0037.wav,DannyHauger,6956-76046-0037,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0013.wav,DannyHauger,6956-81870-0013,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0036.wav,DannyHauger,6956-81870-0036,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0037.wav,DannyHauger,6956-81870-0037,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0057.wav,DannyHauger,6956-76046-0057,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-76046-0052.wav,DannyHauger,6956-76046-0052,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/6956-81870-0053.wav,DannyHauger,6956-81870-0053,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0035.wav,David A. Moore.,4148-183988-0035,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0053.wav,David A. Moore.,4148-183988-0053,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0010.wav,David A. Moore.,4148-183988-0010,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0027.wav,David A. Moore.,4148-134149-0027,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0056.wav,David A. Moore.,4148-183988-0056,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0020.wav,David A. Moore.,4148-183988-0020,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0016.wav,David A. Moore.,4148-134149-0016,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0028.wav,David A. Moore.,4148-134149-0028,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0000.wav,David A. Moore.,4148-134149-0000,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0005.wav,David A. Moore.,4148-183988-0005,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0013.wav,David A. Moore.,4148-134149-0013,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0017.wav,David A. Moore.,4148-134149-0017,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0031.wav,David A. Moore.,4148-134149-0031,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0046.wav,David A. Moore.,4148-183988-0046,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0001.wav,David A. Moore.,4148-134149-0001,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0017.wav,David A. Moore.,4148-183988-0017,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0033.wav,David A. Moore.,4148-183988-0033,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0006.wav,David A. Moore.,4148-183988-0006,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0029.wav,David A. Moore.,4148-134149-0029,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0047.wav,David A. Moore.,4148-183988-0047,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0005.wav,David A. Moore.,4148-134149-0005,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0036.wav,David A. Moore.,4148-134149-0036,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0026.wav,David A. Moore.,4148-134149-0026,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0039.wav,David A. Moore.,4148-183988-0039,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0010.wav,David A. Moore.,4148-134149-0010,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0007.wav,David A. Moore.,4148-183988-0007,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0007.wav,David A. Moore.,4148-134149-0007,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0037.wav,David A. Moore.,4148-183988-0037,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0022.wav,David A. Moore.,4148-183988-0022,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0025.wav,David A. Moore.,4148-134149-0025,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0032.wav,David A. Moore.,4148-183988-0032,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0034.wav,David A. Moore.,4148-183988-0034,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0009.wav,David A. Moore.,4148-134149-0009,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0063.wav,David A. Moore.,4148-183988-0063,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0035.wav,David A. Moore.,4148-134149-0035,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0011.wav,David A. Moore.,4148-183988-0011,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0042.wav,David A. Moore.,4148-134149-0042,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0060.wav,David A. Moore.,4148-183988-0060,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0018.wav,David A. Moore.,4148-134149-0018,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0018.wav,David A. Moore.,4148-183988-0018,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0036.wav,David A. Moore.,4148-183988-0036,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0008.wav,David A. Moore.,4148-183988-0008,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0009.wav,David A. Moore.,4148-183988-0009,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0012.wav,David A. Moore.,4148-134149-0012,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0057.wav,David A. Moore.,4148-183988-0057,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0025.wav,David A. Moore.,4148-183988-0025,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0037.wav,David A. Moore.,4148-134149-0037,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0040.wav,David A. Moore.,4148-134149-0040,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0002.wav,David A. Moore.,4148-183988-0002,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0031.wav,David A. Moore.,4148-183988-0031,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0006.wav,David A. Moore.,4148-134149-0006,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0034.wav,David A. Moore.,4148-134149-0034,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0014.wav,David A. Moore.,4148-134149-0014,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0065.wav,David A. Moore.,4148-183988-0065,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0014.wav,David A. Moore.,4148-183988-0014,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0059.wav,David A. Moore.,4148-183988-0059,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0023.wav,David A. Moore.,4148-134149-0023,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0028.wav,David A. Moore.,4148-183988-0028,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0004.wav,David A. Moore.,4148-134149-0004,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0033.wav,David A. Moore.,4148-134149-0033,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0049.wav,David A. Moore.,4148-183988-0049,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-134149-0020.wav,David A. Moore.,4148-134149-0020,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0001.wav,David A. Moore.,4148-183988-0001,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0062.wav,David A. Moore.,4148-183988-0062,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0051.wav,David A. Moore.,4148-183988-0051,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0029.wav,David A. Moore.,4148-183988-0029,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0019.wav,David A. Moore.,4148-183988-0019,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0024.wav,David A. Moore.,4148-183988-0024,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0061.wav,David A. Moore.,4148-183988-0061,bonafide
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/LibriSpeech/wav16/4148-183988-0042.wav,David A. Moore.,4148-183988-0042,bonafide
