path,Utterence name (file name),TTS or VC,Is multi-speaker?,Language,Noise type 1,Source link,utt,group,Model,Speaker name,Gender,Age,label
Real/LibriSpeech/wav16/5054-18527-0036.wav,5054-18527-0036.wav,-,No,English,-,-,5054-18527-0036,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0053.wav,5054-1187-0053.wav,-,No,English,-,-,5054-1187-0053,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0046.wav,5054-18527-0046.wav,-,No,English,-,-,5054-18527-0046,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0047.wav,5054-1187-0047.wav,-,No,English,-,-,5054-1187-0047,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0000.wav,5054-1187-0000.wav,-,No,English,-,-,5054-1187-0000,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0002.wav,5054-1187-0002.wav,-,No,English,-,-,5054-1187-0002,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0050.wav,5054-1187-0050.wav,-,No,English,-,-,5054-1187-0050,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0049.wav,5054-1187-0049.wav,-,No,English,-,-,5054-1187-0049,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0029.wav,5054-18527-0029.wav,-,No,English,-,-,5054-18527-0029,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0026.wav,5054-1187-0026.wav,-,No,English,-,-,5054-1187-0026,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0013.wav,5054-1187-0013.wav,-,No,English,-,-,5054-1187-0013,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0010.wav,5054-1187-0010.wav,-,No,English,-,-,5054-1187-0010,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0057.wav,5054-1187-0057.wav,-,No,English,-,-,5054-1187-0057,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0000.wav,5054-18527-0000.wav,-,No,English,-,-,5054-18527-0000,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0048.wav,5054-1187-0048.wav,-,No,English,-,-,5054-1187-0048,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0008.wav,5054-1187-0008.wav,-,No,English,-,-,5054-1187-0008,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0002.wav,5054-18527-0002.wav,-,No,English,-,-,5054-18527-0002,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0009.wav,5054-18527-0009.wav,-,No,English,-,-,5054-18527-0009,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0017.wav,5054-18527-0017.wav,-,No,English,-,-,5054-18527-0017,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0022.wav,5054-18527-0022.wav,-,No,English,-,-,5054-18527-0022,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0007.wav,5054-18527-0007.wav,-,No,English,-,-,5054-18527-0007,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0003.wav,5054-1187-0003.wav,-,No,English,-,-,5054-1187-0003,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0014.wav,5054-18527-0014.wav,-,No,English,-,-,5054-18527-0014,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0037.wav,5054-1187-0037.wav,-,No,English,-,-,5054-1187-0037,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0020.wav,5054-1187-0020.wav,-,No,English,-,-,5054-1187-0020,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0025.wav,5054-18527-0025.wav,-,No,English,-,-,5054-18527-0025,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0034.wav,5054-18527-0034.wav,-,No,English,-,-,5054-18527-0034,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0041.wav,5054-18527-0041.wav,-,No,English,-,-,5054-18527-0041,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0003.wav,5054-18527-0003.wav,-,No,English,-,-,5054-18527-0003,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0001.wav,5054-18527-0001.wav,-,No,English,-,-,5054-18527-0001,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0029.wav,5054-1187-0029.wav,-,No,English,-,-,5054-1187-0029,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0052.wav,5054-1187-0052.wav,-,No,English,-,-,5054-1187-0052,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0054.wav,5054-1187-0054.wav,-,No,English,-,-,5054-1187-0054,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0011.wav,5054-1187-0011.wav,-,No,English,-,-,5054-1187-0011,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0005.wav,5054-18527-0005.wav,-,No,English,-,-,5054-18527-0005,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0033.wav,5054-1187-0033.wav,-,No,English,-,-,5054-1187-0033,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0028.wav,5054-1187-0028.wav,-,No,English,-,-,5054-1187-0028,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0023.wav,5054-1187-0023.wav,-,No,English,-,-,5054-1187-0023,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0037.wav,5054-18527-0037.wav,-,No,English,-,-,5054-18527-0037,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0045.wav,5054-18527-0045.wav,-,No,English,-,-,5054-18527-0045,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0018.wav,5054-1187-0018.wav,-,No,English,-,-,5054-1187-0018,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0025.wav,5054-1187-0025.wav,-,No,English,-,-,5054-1187-0025,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0006.wav,5054-18527-0006.wav,-,No,English,-,-,5054-18527-0006,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0016.wav,5054-1187-0016.wav,-,No,English,-,-,5054-1187-0016,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0028.wav,5054-18527-0028.wav,-,No,English,-,-,5054-18527-0028,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0035.wav,5054-1187-0035.wav,-,No,English,-,-,5054-1187-0035,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0042.wav,5054-18527-0042.wav,-,No,English,-,-,5054-18527-0042,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0004.wav,5054-18527-0004.wav,-,No,English,-,-,5054-18527-0004,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0019.wav,5054-1187-0019.wav,-,No,English,-,-,5054-1187-0019,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0004.wav,5054-1187-0004.wav,-,No,English,-,-,5054-1187-0004,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0031.wav,5054-1187-0031.wav,-,No,English,-,-,5054-1187-0031,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0027.wav,5054-1187-0027.wav,-,No,English,-,-,5054-1187-0027,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-18527-0015.wav,5054-18527-0015.wav,-,No,English,-,-,5054-18527-0015,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0024.wav,5054-1187-0024.wav,-,No,English,-,-,5054-1187-0024,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/5054-1187-0021.wav,5054-1187-0021.wav,-,No,English,-,-,5054-1187-0021,LibriSpeech,-,Denice Stradling,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0013.wav,699-132866-0013.wav,-,No,English,-,-,699-132866-0013,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0011.wav,699-132866-0011.wav,-,No,English,-,-,699-132866-0011,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0012.wav,699-132864-0012.wav,-,No,English,-,-,699-132864-0012,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0012.wav,699-132882-0012.wav,-,No,English,-,-,699-132882-0012,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0011.wav,699-132882-0011.wav,-,No,English,-,-,699-132882-0011,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0001.wav,699-132866-0001.wav,-,No,English,-,-,699-132866-0001,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0031.wav,699-132866-0031.wav,-,No,English,-,-,699-132866-0031,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0018.wav,699-132866-0018.wav,-,No,English,-,-,699-132866-0018,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0000.wav,699-132864-0000.wav,-,No,English,-,-,699-132864-0000,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0027.wav,699-132866-0027.wav,-,No,English,-,-,699-132866-0027,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0019.wav,699-132866-0019.wav,-,No,English,-,-,699-132866-0019,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0024.wav,699-132866-0024.wav,-,No,English,-,-,699-132866-0024,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0001.wav,699-132864-0001.wav,-,No,English,-,-,699-132864-0001,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0033.wav,699-132864-0033.wav,-,No,English,-,-,699-132864-0033,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0033.wav,699-132882-0033.wav,-,No,English,-,-,699-132882-0033,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0022.wav,699-132882-0022.wav,-,No,English,-,-,699-132882-0022,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0004.wav,699-132882-0004.wav,-,No,English,-,-,699-132882-0004,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0034.wav,699-132864-0034.wav,-,No,English,-,-,699-132864-0034,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0026.wav,699-132866-0026.wav,-,No,English,-,-,699-132866-0026,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0028.wav,699-132866-0028.wav,-,No,English,-,-,699-132866-0028,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0020.wav,699-132882-0020.wav,-,No,English,-,-,699-132882-0020,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0032.wav,699-132866-0032.wav,-,No,English,-,-,699-132866-0032,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0027.wav,699-132882-0027.wav,-,No,English,-,-,699-132882-0027,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0005.wav,699-132882-0005.wav,-,No,English,-,-,699-132882-0005,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0003.wav,699-132866-0003.wav,-,No,English,-,-,699-132866-0003,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0023.wav,699-132864-0023.wav,-,No,English,-,-,699-132864-0023,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0007.wav,699-132866-0007.wav,-,No,English,-,-,699-132866-0007,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0019.wav,699-132864-0019.wav,-,No,English,-,-,699-132864-0019,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0015.wav,699-132864-0015.wav,-,No,English,-,-,699-132864-0015,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0002.wav,699-132866-0002.wav,-,No,English,-,-,699-132866-0002,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0042.wav,699-132864-0042.wav,-,No,English,-,-,699-132864-0042,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0007.wav,699-132882-0007.wav,-,No,English,-,-,699-132882-0007,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0010.wav,699-132864-0010.wav,-,No,English,-,-,699-132864-0010,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0009.wav,699-132866-0009.wav,-,No,English,-,-,699-132866-0009,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0025.wav,699-132864-0025.wav,-,No,English,-,-,699-132864-0025,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0043.wav,699-132864-0043.wav,-,No,English,-,-,699-132864-0043,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0044.wav,699-132864-0044.wav,-,No,English,-,-,699-132864-0044,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0029.wav,699-132864-0029.wav,-,No,English,-,-,699-132864-0029,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0010.wav,699-132866-0010.wav,-,No,English,-,-,699-132866-0010,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0023.wav,699-132882-0023.wav,-,No,English,-,-,699-132882-0023,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0028.wav,699-132882-0028.wav,-,No,English,-,-,699-132882-0028,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0022.wav,699-132866-0022.wav,-,No,English,-,-,699-132866-0022,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0012.wav,699-132866-0012.wav,-,No,English,-,-,699-132866-0012,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0007.wav,699-132864-0007.wav,-,No,English,-,-,699-132864-0007,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0018.wav,699-132864-0018.wav,-,No,English,-,-,699-132864-0018,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0002.wav,699-132882-0002.wav,-,No,English,-,-,699-132882-0002,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0008.wav,699-132866-0008.wav,-,No,English,-,-,699-132866-0008,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0013.wav,699-132882-0013.wav,-,No,English,-,-,699-132882-0013,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0017.wav,699-132864-0017.wav,-,No,English,-,-,699-132864-0017,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0026.wav,699-132882-0026.wav,-,No,English,-,-,699-132882-0026,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0030.wav,699-132864-0030.wav,-,No,English,-,-,699-132864-0030,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0034.wav,699-132882-0034.wav,-,No,English,-,-,699-132882-0034,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0039.wav,699-132864-0039.wav,-,No,English,-,-,699-132864-0039,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0028.wav,699-132864-0028.wav,-,No,English,-,-,699-132864-0028,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0031.wav,699-132882-0031.wav,-,No,English,-,-,699-132882-0031,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0016.wav,699-132864-0016.wav,-,No,English,-,-,699-132864-0016,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0004.wav,699-132864-0004.wav,-,No,English,-,-,699-132864-0004,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0026.wav,699-132864-0026.wav,-,No,English,-,-,699-132864-0026,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0038.wav,699-132864-0038.wav,-,No,English,-,-,699-132864-0038,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0005.wav,699-132866-0005.wav,-,No,English,-,-,699-132866-0005,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0020.wav,699-132866-0020.wav,-,No,English,-,-,699-132866-0020,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0029.wav,699-132882-0029.wav,-,No,English,-,-,699-132882-0029,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0037.wav,699-132864-0037.wav,-,No,English,-,-,699-132864-0037,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0024.wav,699-132882-0024.wav,-,No,English,-,-,699-132882-0024,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0021.wav,699-132882-0021.wav,-,No,English,-,-,699-132882-0021,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0017.wav,699-132866-0017.wav,-,No,English,-,-,699-132866-0017,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0000.wav,699-132882-0000.wav,-,No,English,-,-,699-132882-0000,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0027.wav,699-132864-0027.wav,-,No,English,-,-,699-132864-0027,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0002.wav,699-132864-0002.wav,-,No,English,-,-,699-132864-0002,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0021.wav,699-132866-0021.wav,-,No,English,-,-,699-132866-0021,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0003.wav,699-132864-0003.wav,-,No,English,-,-,699-132864-0003,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0016.wav,699-132866-0016.wav,-,No,English,-,-,699-132866-0016,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0025.wav,699-132866-0025.wav,-,No,English,-,-,699-132866-0025,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0030.wav,699-132866-0030.wav,-,No,English,-,-,699-132866-0030,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0016.wav,699-132882-0016.wav,-,No,English,-,-,699-132882-0016,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0008.wav,699-132882-0008.wav,-,No,English,-,-,699-132882-0008,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0032.wav,699-132882-0032.wav,-,No,English,-,-,699-132882-0032,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0029.wav,699-132866-0029.wav,-,No,English,-,-,699-132866-0029,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0018.wav,699-132882-0018.wav,-,No,English,-,-,699-132882-0018,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0032.wav,699-132864-0032.wav,-,No,English,-,-,699-132864-0032,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0008.wav,699-132864-0008.wav,-,No,English,-,-,699-132864-0008,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0006.wav,699-132864-0006.wav,-,No,English,-,-,699-132864-0006,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0031.wav,699-132864-0031.wav,-,No,English,-,-,699-132864-0031,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0024.wav,699-132864-0024.wav,-,No,English,-,-,699-132864-0024,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0020.wav,699-132864-0020.wav,-,No,English,-,-,699-132864-0020,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0021.wav,699-132864-0021.wav,-,No,English,-,-,699-132864-0021,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0006.wav,699-132882-0006.wav,-,No,English,-,-,699-132882-0006,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0025.wav,699-132882-0025.wav,-,No,English,-,-,699-132882-0025,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0001.wav,699-132882-0001.wav,-,No,English,-,-,699-132882-0001,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0019.wav,699-132882-0019.wav,-,No,English,-,-,699-132882-0019,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0017.wav,699-132882-0017.wav,-,No,English,-,-,699-132882-0017,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0014.wav,699-132864-0014.wav,-,No,English,-,-,699-132864-0014,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0009.wav,699-132882-0009.wav,-,No,English,-,-,699-132882-0009,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0041.wav,699-132864-0041.wav,-,No,English,-,-,699-132864-0041,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0015.wav,699-132882-0015.wav,-,No,English,-,-,699-132882-0015,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132866-0023.wav,699-132866-0023.wav,-,No,English,-,-,699-132866-0023,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132882-0003.wav,699-132882-0003.wav,-,No,English,-,-,699-132882-0003,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0005.wav,699-132864-0005.wav,-,No,English,-,-,699-132864-0005,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0011.wav,699-132864-0011.wav,-,No,English,-,-,699-132864-0011,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/699-132864-0036.wav,699-132864-0036.wav,-,No,English,-,-,699-132864-0036,LibriSpeech,-,Diana Kiesners,Female,Adult,bonafide
Real/LibriSpeech/wav16/4854-24731-0042.wav,4854-24731-0042.wav,-,No,English,-,-,4854-24731-0042,LibriSpeech,-,Doctor_wu,Male,Adult,bonafide
Real/LibriSpeech/wav16/4854-24732-0041.wav,4854-24732-0041.wav,-,No,English,-,-,4854-24732-0041,LibriSpeech,-,Doctor_wu,Male,Adult,bonafide
Real/LibriSpeech/wav16/4854-24731-0052.wav,4854-24731-0052.wav,-,No,English,-,-,4854-24731-0052,LibriSpeech,-,Doctor_wu,Male,Adult,bonafide
Real/LibriSpeech/wav16/4854-24732-0026.wav,4854-24732-0026.wav,-,No,English,-,-,4854-24732-0026,LibriSpeech,-,Doctor_wu,Male,Adult,bonafide
Real/LibriSpeech/wav16/4854-24731-0012.wav,4854-24731-0012.wav,-,No,English,-,-,4854-24731-0012,LibriSpeech,-,Doctor_wu,Male,Adult,bonafide
