File_path,Speaker name,utt,group
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MLNT0/SX12.WAV,MLNT0,SX12,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SI1001.WAV,MJBR0,SI1001,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SX101.WAV,MJBR0,SX101,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SA2.WAV,MJBR0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SI2261.WAV,MJBR0,SI2261,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SA1.WAV,MJBR0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SX371.WAV,MJBR0,SX371,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SX281.WAV,MJBR0,SX281,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SX11.WAV,MJBR0,SX11,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SX191.WAV,MJBR0,SX191,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJBR0/SI1631.WAV,MJBR0,SI1631,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SX404.WAV,MWJG0,SX404,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SA2.WAV,MWJG0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SX224.WAV,MWJG0,SX224,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SA1.WAV,MWJG0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SX314.WAV,MWJG0,SX314,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SI1124.WAV,MWJG0,SI1124,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SX44.WAV,MWJG0,SX44,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SI1754.WAV,MWJG0,SI1754,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SX134.WAV,MWJG0,SX134,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MWJG0/SI494.WAV,MWJG0,SI494,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SA2.WAV,MJES0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SX304.WAV,MJES0,SX304,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SX214.WAV,MJES0,SX214,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SA1.WAV,MJES0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SI1384.WAV,MJES0,SI1384,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SX124.WAV,MJES0,SX124,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SX34.WAV,MJES0,SX34,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SI754.WAV,MJES0,SI754,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SI2014.WAV,MJES0,SI2014,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJES0/SX394.WAV,MJES0,SX394,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SX23.WAV,MCTW0,SX23,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SA2.WAV,MCTW0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SX203.WAV,MCTW0,SX203,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SA1.WAV,MCTW0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SX383.WAV,MCTW0,SX383,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SI1373.WAV,MCTW0,SI1373,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SI2003.WAV,MCTW0,SI2003,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SX113.WAV,MCTW0,SX113,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SI743.WAV,MCTW0,SI743,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCTW0/SX293.WAV,MCTW0,SX293,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SI2008.WAV,MKCH0,SI2008,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SA2.WAV,MKCH0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SI1378.WAV,MKCH0,SI1378,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SA1.WAV,MKCH0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SX208.WAV,MKCH0,SX208,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SI1425.WAV,MKCH0,SI1425,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SX28.WAV,MKCH0,SX28,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SX388.WAV,MKCH0,SX388,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SX118.WAV,MKCH0,SX118,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MKCH0/SX298.WAV,MKCH0,SX298,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SA2.WAV,MMDH0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SA1.WAV,MMDH0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SI1656.WAV,MMDH0,SI1656,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SX216.WAV,MMDH0,SX216,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SI2286.WAV,MMDH0,SI2286,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SI2118.WAV,MMDH0,SI2118,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SX396.WAV,MMDH0,SX396,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SX126.WAV,MMDH0,SX126,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SX306.WAV,MMDH0,SX306,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMDH0/SX36.WAV,MMDH0,SX36,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SX205.WAV,MTHC0,SX205,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SA2.WAV,MTHC0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SX385.WAV,MTHC0,SX385,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SA1.WAV,MTHC0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SX115.WAV,MTHC0,SX115,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SX25.WAV,MTHC0,SX25,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SI2275.WAV,MTHC0,SI2275,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SI1645.WAV,MTHC0,SI1645,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SI1015.WAV,MTHC0,SI1015,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTHC0/SX295.WAV,MTHC0,SX295,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SI1901.WAV,MGJF0,SI1901,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SX101.WAV,MGJF0,SX101,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SA2.WAV,MGJF0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SI776.WAV,MGJF0,SI776,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SA1.WAV,MGJF0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SX371.WAV,MGJF0,SX371,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SX281.WAV,MGJF0,SX281,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SX11.WAV,MGJF0,SX11,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SX191.WAV,MGJF0,SX191,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MGJF0/SI641.WAV,MGJF0,SI641,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SA2.WAV,MRTK0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SX373.WAV,MRTK0,SX373,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SX103.WAV,MRTK0,SX103,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SA1.WAV,MRTK0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SX283.WAV,MRTK0,SX283,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SI1723.WAV,MRTK0,SI1723,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SI1093.WAV,MRTK0,SI1093,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SI1750.WAV,MRTK0,SI1750,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SX13.WAV,MRTK0,SX13,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MRTK0/SX193.WAV,MRTK0,SX193,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SI1463.WAV,MBDG0,SI1463,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SX23.WAV,MBDG0,SX23,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SA2.WAV,MBDG0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SX203.WAV,MBDG0,SX203,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SI833.WAV,MBDG0,SI833,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SA1.WAV,MBDG0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SI2093.WAV,MBDG0,SI2093,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SX383.WAV,MBDG0,SX383,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SX113.WAV,MBDG0,SX113,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MBDG0/SX293.WAV,MBDG0,SX293,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SA2.WAV,MJJG0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SX373.WAV,MJJG0,SX373,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SI1633.WAV,MJJG0,SI1633,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SX103.WAV,MJJG0,SX103,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SA1.WAV,MJJG0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SX283.WAV,MJJG0,SX283,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SX13.WAV,MJJG0,SX13,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SX193.WAV,MJJG0,SX193,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SI2263.WAV,MJJG0,SI2263,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MJJG0/SI1003.WAV,MJJG0,SI1003,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SX205.WAV,MTAA0,SX205,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SA2.WAV,MTAA0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SI596.WAV,MTAA0,SI596,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SX385.WAV,MTAA0,SX385,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SI1285.WAV,MTAA0,SI1285,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SA1.WAV,MTAA0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SX115.WAV,MTAA0,SX115,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SX25.WAV,MTAA0,SX25,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SI1915.WAV,MTAA0,SI1915,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MTAA0/SX295.WAV,MTAA0,SX295,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SA2.WAV,MMWH0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SI1301.WAV,MMWH0,SI1301,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SA1.WAV,MMWH0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SX369.WAV,MMWH0,SX369,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SX189.WAV,MMWH0,SX189,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SX279.WAV,MMWH0,SX279,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SX9.WAV,MMWH0,SX9,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SI1089.WAV,MMWH0,SI1089,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SX99.WAV,MMWH0,SX99,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MMWH0/SI459.WAV,MMWH0,SI459,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SX289.WAV,MCSH0,SX289,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SX199.WAV,MCSH0,SX199,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SX19.WAV,MCSH0,SX19,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SA2.WAV,MCSH0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SI2179.WAV,MCSH0,SI2179,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SX109.WAV,MCSH0,SX109,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SA1.WAV,MCSH0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SI1549.WAV,MCSH0,SI1549,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SX379.WAV,MCSH0,SX379,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MCSH0/SI919.WAV,MCSH0,SI919,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SA2.WAV,FPKT0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SX98.WAV,FPKT0,SX98,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SX278.WAV,FPKT0,SX278,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SX368.WAV,FPKT0,SX368,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SA1.WAV,FPKT0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SI1538.WAV,FPKT0,SI1538,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SI2168.WAV,FPKT0,SI2168,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SI908.WAV,FPKT0,SI908,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SX8.WAV,FPKT0,SX8,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/FPKT0/SX188.WAV,FPKT0,SX188,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SX10.WAV,MHPG0,SX10,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SI1090.WAV,MHPG0,SI1090,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SA2.WAV,MHPG0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SX100.WAV,MHPG0,SX100,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SX280.WAV,MHPG0,SX280,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SX190.WAV,MHPG0,SX190,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SA1.WAV,MHPG0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SI460.WAV,MHPG0,SI460,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SI1720.WAV,MHPG0,SI1720,TIMIT
/nvme3/Datasets/WJ/TIMIT/TEST/DR3/MHPG0/SX370.WAV,MHPG0,SX370,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SA2.WAV,MKLR0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SI1059.WAV,MKLR0,SI1059,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SX159.WAV,MKLR0,SX159,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SX429.WAV,MKLR0,SX429,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SI1689.WAV,MKLR0,SI1689,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SA1.WAV,MKLR0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SI2319.WAV,MKLR0,SI2319,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SX339.WAV,MKLR0,SX339,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SX69.WAV,MKLR0,SX69,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MKLR0/SX249.WAV,MKLR0,SX249,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SA2.WAV,MDKS0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SI1066.WAV,MDKS0,SI1066,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SX76.WAV,MDKS0,SX76,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SA1.WAV,MDKS0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SX166.WAV,MDKS0,SX166,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SI1696.WAV,MDKS0,SI1696,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SI2326.WAV,MDKS0,SI2326,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SX436.WAV,MDKS0,SX436,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SX256.WAV,MDKS0,SX256,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MDKS0/SX346.WAV,MDKS0,SX346,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SA2.WAV,MRMH0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SX301.WAV,MRMH0,SX301,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SA1.WAV,MRMH0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SX211.WAV,MRMH0,SX211,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SX121.WAV,MRMH0,SX121,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SX31.WAV,MRMH0,SX31,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SI1349.WAV,MRMH0,SI1349,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SX391.WAV,MRMH0,SX391,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SI2281.WAV,MRMH0,SI2281,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MRMH0/SI1021.WAV,MRMH0,SI1021,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SI1014.WAV,MBOM0,SI1014,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SA2.WAV,MBOM0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SX114.WAV,MBOM0,SX114,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SX294.WAV,MBOM0,SX294,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SA1.WAV,MBOM0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SX311.WAV,MBOM0,SX311,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SI1644.WAV,MBOM0,SI1644,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SX204.WAV,MBOM0,SX204,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SI2274.WAV,MBOM0,SI2274,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MBOM0/SX384.WAV,MBOM0,SX384,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SA2.WAV,MHBS0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SI2205.WAV,MHBS0,SI2205,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SA1.WAV,MHBS0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SX315.WAV,MHBS0,SX315,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SX135.WAV,MHBS0,SX135,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SX405.WAV,MHBS0,SX405,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SI945.WAV,MHBS0,SI945,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SI1575.WAV,MHBS0,SI1575,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SX225.WAV,MHBS0,SX225,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MHBS0/SX45.WAV,MHBS0,SX45,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SA2.WAV,MSDB0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SX377.WAV,MSDB0,SX377,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SI1637.WAV,MSDB0,SI1637,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SX287.WAV,MSDB0,SX287,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SA1.WAV,MSDB0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SX17.WAV,MSDB0,SX17,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SX197.WAV,MSDB0,SX197,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SX107.WAV,MSDB0,SX107,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SI1007.WAV,MSDB0,SI1007,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MSDB0/SI2267.WAV,MSDB0,SI2267,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SI1432.WAV,FJRP1,SI1432,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SA2.WAV,FJRP1,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SI2062.WAV,FJRP1,SI2062,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SX352.WAV,FJRP1,SX352,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SA1.WAV,FJRP1,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SX82.WAV,FJRP1,SX82,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SX172.WAV,FJRP1,SX172,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SI802.WAV,FJRP1,SI802,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SX442.WAV,FJRP1,SX442,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/FJRP1/SX262.WAV,FJRP1,SX262,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MAEO0/SA2.WAV,MAEO0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR7/MAEO0/SI1326.WAV,MAEO0,SI1326,TIMIT
