path,Speaker name,Utterence name (file name),TTS or VC,Is multi-speaker?,Language,Noise type 1,Source link,utt,label,group,model,Gender,Age
./wav/p238_408.wav,p238,p238_408.wav,-,No,English,-,-,p238_408,bonafide,VCTK,-,Female,Adult
./wav/p316_104.wav,p316,p316_104.wav,-,No,English,-,-,p316_104,bonafide,VCTK,-,Male,Adult
./wav/p279_233.wav,p279,p279_233.wav,-,No,English,-,-,p279_233,bonafide,VCTK,-,Male,Adult
./wav/p288_259.wav,p288,p288_259.wav,-,No,English,-,-,p288_259,bonafide,VCTK,-,Female,Adult
./wav/p239_355.wav,p239,p239_355.wav,-,No,English,-,-,p239_355,bonafide,VCTK,-,Female,Adult
./wav/p363_334.wav,p363,p363_334.wav,-,No,English,-,-,p363_334,bonafide,VCTK,-,Male,Adult
./wav/p271_228.wav,p271,p271_228.wav,-,No,English,-,-,p271_228,bonafide,VCTK,-,Male,Adult
./wav/p276_128.wav,p276,p276_128.wav,-,No,English,-,-,p276_128,bonafide,VCTK,-,Female,Adult
./wav/p278_181.wav,p278,p278_181.wav,-,No,English,-,-,p278_181,bonafide,VCTK,-,Male,Adult
./wav/p274_174.wav,p274,p274_174.wav,-,No,English,-,-,p274_174,bonafide,VCTK,-,Male,Adult
./wav/p254_374.wav,p254,p254_374.wav,-,No,English,-,-,p254_374,bonafide,VCTK,-,Male,Adult
./wav/p288_004.wav,p288,p288_004.wav,-,No,English,-,-,p288_004,bonafide,VCTK,-,Female,Adult
./wav/p254_244.wav,p254,p254_244.wav,-,No,English,-,-,p254_244,bonafide,VCTK,-,Male,Adult
./wav/p276_015.wav,p276,p276_015.wav,-,No,English,-,-,p276_015,bonafide,VCTK,-,Female,Adult
./wav/p326_231.wav,p326,p326_231.wav,-,No,English,-,-,p326_231,bonafide,VCTK,-,Male,Adult
./wav/p243_218.wav,p243,p243_218.wav,-,No,English,-,-,p243_218,bonafide,VCTK,-,Male,Adult
./wav/p305_208.wav,p305,p305_208.wav,-,No,English,-,-,p305_208,bonafide,VCTK,-,Female,Adult
./wav/p271_344.wav,p271,p271_344.wav,-,No,English,-,-,p271_344,bonafide,VCTK,-,Male,Adult
./wav/p253_283.wav,p253,p253_283.wav,-,No,English,-,-,p253_283,bonafide,VCTK,-,Female,Adult
./wav/p257_394.wav,p257,p257_394.wav,-,No,English,-,-,p257_394,bonafide,VCTK,-,Female,Adult
./wav/p363_364.wav,p363,p363_364.wav,-,No,English,-,-,p363_364,bonafide,VCTK,-,Male,Adult
./wav/p270_293.wav,p270,p270_293.wav,-,No,English,-,-,p270_293,bonafide,VCTK,-,Male,Adult
./wav/p231_176.wav,p231,p231_176.wav,-,No,English,-,-,p231_176,bonafide,VCTK,-,Female,Adult
./wav/p227_304.wav,p227,p227_304.wav,-,No,English,-,-,p227_304,bonafide,VCTK,-,Male,Adult
./wav/p276_147.wav,p276,p276_147.wav,-,No,English,-,-,p276_147,bonafide,VCTK,-,Female,Adult
./wav/p229_371.wav,p229,p229_371.wav,-,No,English,-,-,p229_371,bonafide,VCTK,-,Female,Adult
./wav/p361_200.wav,p361,p361_200.wav,-,No,English,-,-,p361_200,bonafide,VCTK,-,Female,Adult
./wav/p280_039.wav,p280,p280_039.wav,-,No,English,-,-,p280_039,bonafide,VCTK,-,Female,Adult
./wav/p308_274.wav,p308,p308_274.wav,-,No,English,-,-,p308_274,bonafide,VCTK,-,Female,Adult
./wav/p313_375.wav,p313,p313_375.wav,-,No,English,-,-,p313_375,bonafide,VCTK,-,Female,Adult
./wav/p313_417.wav,p313,p313_417.wav,-,No,English,-,-,p313_417,bonafide,VCTK,-,Female,Adult
./wav/p329_389.wav,p329,p329_389.wav,-,No,English,-,-,p329_389,bonafide,VCTK,-,Female,Adult
./wav/p298_292.wav,p298,p298_292.wav,-,No,English,-,-,p298_292,bonafide,VCTK,-,Male,Adult
./wav/p247_045.wav,p247,p247_045.wav,-,No,English,-,-,p247_045,bonafide,VCTK,-,Male,Adult
./wav/p293_231.wav,p293,p293_231.wav,-,No,English,-,-,p293_231,bonafide,VCTK,-,Female,Adult
./wav/p234_018.wav,p234,p234_018.wav,-,No,English,-,-,p234_018,bonafide,VCTK,-,Female,Adult
./wav/p316_073.wav,p316,p316_073.wav,-,No,English,-,-,p316_073,bonafide,VCTK,-,Male,Adult
./wav/p299_349.wav,p299,p299_349.wav,-,No,English,-,-,p299_349,bonafide,VCTK,-,Female,Adult
./wav/p234_190.wav,p234,p234_190.wav,-,No,English,-,-,p234_190,bonafide,VCTK,-,Female,Adult
./wav/p341_123.wav,p341,p341_123.wav,-,No,English,-,-,p341_123,bonafide,VCTK,-,Female,Adult
./wav/p333_374.wav,p333,p333_374.wav,-,No,English,-,-,p333_374,bonafide,VCTK,-,Female,Adult
./wav/p276_438.wav,p276,p276_438.wav,-,No,English,-,-,p276_438,bonafide,VCTK,-,Female,Adult
./wav/p229_124.wav,p229,p229_124.wav,-,No,English,-,-,p229_124,bonafide,VCTK,-,Female,Adult
./wav/p277_285.wav,p277,p277_285.wav,-,No,English,-,-,p277_285,bonafide,VCTK,-,Female,Adult
./wav/p361_154.wav,p361,p361_154.wav,-,No,English,-,-,p361_154,bonafide,VCTK,-,Female,Adult
./wav/p273_165.wav,p273,p273_165.wav,-,No,English,-,-,p273_165,bonafide,VCTK,-,Male,Adult
./wav/p268_315.wav,p268,p268_315.wav,-,No,English,-,-,p268_315,bonafide,VCTK,-,Female,Adult
./wav/p262_067.wav,p262,p262_067.wav,-,No,English,-,-,p262_067,bonafide,VCTK,-,Female,Adult
./wav/p281_257.wav,p281,p281_257.wav,-,No,English,-,-,p281_257,bonafide,VCTK,-,Male,Adult
./wav/p226_317.wav,p226,p226_317.wav,-,No,English,-,-,p226_317,bonafide,VCTK,-,Male,Adult
./wav/p267_149.wav,p267,p267_149.wav,-,No,English,-,-,p267_149,bonafide,VCTK,-,Female,Adult
./wav/p233_169.wav,p233,p233_169.wav,-,No,English,-,-,p233_169,bonafide,VCTK,-,Female,Adult
./wav/p361_003.wav,p361,p361_003.wav,-,No,English,-,-,p361_003,bonafide,VCTK,-,Female,Adult
./wav/p278_216.wav,p278,p278_216.wav,-,No,English,-,-,p278_216,bonafide,VCTK,-,Male,Adult
./wav/p308_065.wav,p308,p308_065.wav,-,No,English,-,-,p308_065,bonafide,VCTK,-,Female,Adult
./wav/p286_267.wav,p286,p286_267.wav,-,No,English,-,-,p286_267,bonafide,VCTK,-,Male,Adult
./wav/p266_213.wav,p266,p266_213.wav,-,No,English,-,-,p266_213,bonafide,VCTK,-,Female,Adult
./wav/p304_125.wav,p304,p304_125.wav,-,No,English,-,-,p304_125,bonafide,VCTK,-,Male,Adult
./wav/p255_182.wav,p255,p255_182.wav,-,No,English,-,-,p255_182,bonafide,VCTK,-,Male,Adult
./wav/p265_014.wav,p265,p265_014.wav,-,No,English,-,-,p265_014,bonafide,VCTK,-,Female,Adult
./wav/p376_141.wav,p376,p376_141.wav,-,No,English,-,-,p376_141,bonafide,VCTK,-,Male,Adult
./wav/p326_386.wav,p326,p326_386.wav,-,No,English,-,-,p326_386,bonafide,VCTK,-,Male,Adult
./wav/p278_352.wav,p278,p278_352.wav,-,No,English,-,-,p278_352,bonafide,VCTK,-,Male,Adult
./wav/p305_372.wav,p305,p305_372.wav,-,No,English,-,-,p305_372,bonafide,VCTK,-,Female,Adult
./wav/p311_347.wav,p311,p311_347.wav,-,No,English,-,-,p311_347,bonafide,VCTK,-,Male,Adult
./wav/p312_136.wav,p312,p312_136.wav,-,No,English,-,-,p312_136,bonafide,VCTK,-,Female,Adult
./wav/p271_097.wav,p271,p271_097.wav,-,No,English,-,-,p271_097,bonafide,VCTK,-,Male,Adult
./wav/p267_257.wav,p267,p267_257.wav,-,No,English,-,-,p267_257,bonafide,VCTK,-,Female,Adult
./wav/p283_049.wav,p283,p283_049.wav,-,No,English,-,-,p283_049,bonafide,VCTK,-,Female,Adult
./wav/p286_212.wav,p286,p286_212.wav,-,No,English,-,-,p286_212,bonafide,VCTK,-,Male,Adult
./wav/p275_229.wav,p275,p275_229.wav,-,No,English,-,-,p275_229,bonafide,VCTK,-,Male,Adult
./wav/p228_226.wav,p228,p228_226.wav,-,No,English,-,-,p228_226,bonafide,VCTK,-,Female,Adult
./wav/p307_020.wav,p307,p307_020.wav,-,No,English,-,-,p307_020,bonafide,VCTK,-,Female,Adult
./wav/p292_191.wav,p292,p292_191.wav,-,No,English,-,-,p292_191,bonafide,VCTK,-,Male,Adult
./wav/p341_113.wav,p341,p341_113.wav,-,No,English,-,-,p341_113,bonafide,VCTK,-,Female,Adult
./wav/p313_384.wav,p313,p313_384.wav,-,No,English,-,-,p313_384,bonafide,VCTK,-,Female,Adult
./wav/p272_033.wav,p272,p272_033.wav,-,No,English,-,-,p272_033,bonafide,VCTK,-,Male,Adult
./wav/p264_273.wav,p264,p264_273.wav,-,No,English,-,-,p264_273,bonafide,VCTK,-,Female,Adult
./wav/p310_115.wav,p310,p310_115.wav,-,No,English,-,-,p310_115,bonafide,VCTK,-,Female,Adult
./wav/p239_012.wav,p239,p239_012.wav,-,No,English,-,-,p239_012,bonafide,VCTK,-,Female,Adult
./wav/p266_079.wav,p266,p266_079.wav,-,No,English,-,-,p266_079,bonafide,VCTK,-,Female,Adult
./wav/p279_245.wav,p279,p279_245.wav,-,No,English,-,-,p279_245,bonafide,VCTK,-,Male,Adult
./wav/p302_091.wav,p302,p302_091.wav,-,No,English,-,-,p302_091,bonafide,VCTK,-,Male,Adult
./wav/p330_069.wav,p330,p330_069.wav,-,No,English,-,-,p330_069,bonafide,VCTK,-,Female,Adult
./wav/p351_192.wav,p351,p351_192.wav,-,No,English,-,-,p351_192,bonafide,VCTK,-,Female,Adult
./wav/p255_268.wav,p255,p255_268.wav,-,No,English,-,-,p255_268,bonafide,VCTK,-,Male,Adult
./wav/p280_126.wav,p280,p280_126.wav,-,No,English,-,-,p280_126,bonafide,VCTK,-,Female,Adult
./wav/p253_041.wav,p253,p253_041.wav,-,No,English,-,-,p253_041,bonafide,VCTK,-,Female,Adult
./wav/p334_169.wav,p334,p334_169.wav,-,No,English,-,-,p334_169,bonafide,VCTK,-,Male,Adult
./wav/p347_084.wav,p347,p347_084.wav,-,No,English,-,-,p347_084,bonafide,VCTK,-,Male,Adult
./wav/p281_152.wav,p281,p281_152.wav,-,No,English,-,-,p281_152,bonafide,VCTK,-,Male,Adult
./wav/p300_233.wav,p300,p300_233.wav,-,No,English,-,-,p300_233,bonafide,VCTK,-,Female,Adult
./wav/p252_378.wav,p252,p252_378.wav,-,No,English,-,-,p252_378,bonafide,VCTK,-,Male,Adult
./wav/p351_077.wav,p351,p351_077.wav,-,No,English,-,-,p351_077,bonafide,VCTK,-,Female,Adult
./wav/p274_169.wav,p274,p274_169.wav,-,No,English,-,-,p274_169,bonafide,VCTK,-,Male,Adult
./wav/p251_013.wav,p251,p251_013.wav,-,No,English,-,-,p251_013,bonafide,VCTK,-,Male,Adult
./wav/p265_026.wav,p265,p265_026.wav,-,No,English,-,-,p265_026,bonafide,VCTK,-,Female,Adult
./wav/p374_035.wav,p374,p374_035.wav,-,No,English,-,-,p374_035,bonafide,VCTK,-,Male,Adult
./wav/p295_225.wav,p295,p295_225.wav,-,No,English,-,-,p295_225,bonafide,VCTK,-,Female,Adult
./wav/p281_227.wav,p281,p281_227.wav,-,No,English,-,-,p281_227,bonafide,VCTK,-,Male,Adult
./wav/p292_373.wav,p292,p292_373.wav,-,No,English,-,-,p292_373,bonafide,VCTK,-,Male,Adult
./wav/p306_079.wav,p306,p306_079.wav,-,No,English,-,-,p306_079,bonafide,VCTK,-,Female,Adult
./wav/p374_145.wav,p374,p374_145.wav,-,No,English,-,-,p374_145,bonafide,VCTK,-,Male,Adult
./wav/p363_345.wav,p363,p363_345.wav,-,No,English,-,-,p363_345,bonafide,VCTK,-,Male,Adult
./wav/p260_148.wav,p260,p260_148.wav,-,No,English,-,-,p260_148,bonafide,VCTK,-,Male,Adult
./wav/p230_257.wav,p230,p230_257.wav,-,No,English,-,-,p230_257,bonafide,VCTK,-,Female,Adult
./wav/p286_218.wav,p286,p286_218.wav,-,No,English,-,-,p286_218,bonafide,VCTK,-,Male,Adult
./wav/p347_037.wav,p347,p347_037.wav,-,No,English,-,-,p347_037,bonafide,VCTK,-,Male,Adult
./wav/p317_282.wav,p317,p317_282.wav,-,No,English,-,-,p317_282,bonafide,VCTK,-,Female,Adult
./wav/p374_242.wav,p374,p374_242.wav,-,No,English,-,-,p374_242,bonafide,VCTK,-,Male,Adult
./wav/p300_091.wav,p300,p300_091.wav,-,No,English,-,-,p300_091,bonafide,VCTK,-,Female,Adult
./wav/p276_244.wav,p276,p276_244.wav,-,No,English,-,-,p276_244,bonafide,VCTK,-,Female,Adult
./wav/p351_241.wav,p351,p351_241.wav,-,No,English,-,-,p351_241,bonafide,VCTK,-,Female,Adult
./wav/p243_147.wav,p243,p243_147.wav,-,No,English,-,-,p243_147,bonafide,VCTK,-,Male,Adult
./wav/p284_398.wav,p284,p284_398.wav,-,No,English,-,-,p284_398,bonafide,VCTK,-,Male,Adult
./wav/p288_267.wav,p288,p288_267.wav,-,No,English,-,-,p288_267,bonafide,VCTK,-,Female,Adult
./wav/p308_189.wav,p308,p308_189.wav,-,No,English,-,-,p308_189,bonafide,VCTK,-,Female,Adult
./wav/p238_139.wav,p238,p238_139.wav,-,No,English,-,-,p238_139,bonafide,VCTK,-,Female,Adult
./wav/p264_158.wav,p264,p264_158.wav,-,No,English,-,-,p264_158,bonafide,VCTK,-,Female,Adult
./wav/p360_143.wav,p360,p360_143.wav,-,No,English,-,-,p360_143,bonafide,VCTK,-,Male,Adult
./wav/p266_165.wav,p266,p266_165.wav,-,No,English,-,-,p266_165,bonafide,VCTK,-,Female,Adult
./wav/p297_098.wav,p297,p297_098.wav,-,No,English,-,-,p297_098,bonafide,VCTK,-,Female,Adult
./wav/p233_176.wav,p233,p233_176.wav,-,No,English,-,-,p233_176,bonafide,VCTK,-,Female,Adult
./wav/p249_197.wav,p249,p249_197.wav,-,No,English,-,-,p249_197,bonafide,VCTK,-,Female,Adult
./wav/p264_192.wav,p264,p264_192.wav,-,No,English,-,-,p264_192,bonafide,VCTK,-,Female,Adult
./wav/p361_207.wav,p361,p361_207.wav,-,No,English,-,-,p361_207,bonafide,VCTK,-,Female,Adult
./wav/p247_435.wav,p247,p247_435.wav,-,No,English,-,-,p247_435,bonafide,VCTK,-,Male,Adult
./wav/p300_025.wav,p300,p300_025.wav,-,No,English,-,-,p300_025,bonafide,VCTK,-,Female,Adult
./wav/p252_248.wav,p252,p252_248.wav,-,No,English,-,-,p252_248,bonafide,VCTK,-,Male,Adult
./wav/p294_419.wav,p294,p294_419.wav,-,No,English,-,-,p294_419,bonafide,VCTK,-,Female,Adult
./wav/p277_217.wav,p277,p277_217.wav,-,No,English,-,-,p277_217,bonafide,VCTK,-,Female,Adult
./wav/p241_073.wav,p241,p241_073.wav,-,No,English,-,-,p241_073,bonafide,VCTK,-,Male,Adult
./wav/p311_265.wav,p311,p311_265.wav,-,No,English,-,-,p311_265,bonafide,VCTK,-,Male,Adult
./wav/p284_015.wav,p284,p284_015.wav,-,No,English,-,-,p284_015,bonafide,VCTK,-,Male,Adult
./wav/p329_385.wav,p329,p329_385.wav,-,No,English,-,-,p329_385,bonafide,VCTK,-,Female,Adult
./wav/p227_318.wav,p227,p227_318.wav,-,No,English,-,-,p227_318,bonafide,VCTK,-,Male,Adult
./wav/p330_371.wav,p330,p330_371.wav,-,No,English,-,-,p330_371,bonafide,VCTK,-,Female,Adult
./wav/p305_031.wav,p305,p305_031.wav,-,No,English,-,-,p305_031,bonafide,VCTK,-,Female,Adult
./wav/p364_062.wav,p364,p364_062.wav,-,No,English,-,-,p364_062,bonafide,VCTK,-,Male,Adult
./wav/p265_271.wav,p265,p265_271.wav,-,No,English,-,-,p265_271,bonafide,VCTK,-,Female,Adult
./wav/p232_184.wav,p232,p232_184.wav,-,No,English,-,-,p232_184,bonafide,VCTK,-,Male,Adult
./wav/p293_331.wav,p293,p293_331.wav,-,No,English,-,-,p293_331,bonafide,VCTK,-,Female,Adult
./wav/p300_186.wav,p300,p300_186.wav,-,No,English,-,-,p300_186,bonafide,VCTK,-,Female,Adult
./wav/p272_251.wav,p272,p272_251.wav,-,No,English,-,-,p272_251,bonafide,VCTK,-,Male,Adult
./wav/p343_229.wav,p343,p343_229.wav,-,No,English,-,-,p343_229,bonafide,VCTK,-,Female,Adult
./wav/p275_364.wav,p275,p275_364.wav,-,No,English,-,-,p275_364,bonafide,VCTK,-,Male,Adult
./wav/p231_260.wav,p231,p231_260.wav,-,No,English,-,-,p231_260,bonafide,VCTK,-,Female,Adult
./wav/p280_365.wav,p280,p280_365.wav,-,No,English,-,-,p280_365,bonafide,VCTK,-,Female,Adult
./wav/p313_025.wav,p313,p313_025.wav,-,No,English,-,-,p313_025,bonafide,VCTK,-,Female,Adult
./wav/p310_215.wav,p310,p310_215.wav,-,No,English,-,-,p310_215,bonafide,VCTK,-,Female,Adult
./wav/p335_381.wav,p335,p335_381.wav,-,No,English,-,-,p335_381,bonafide,VCTK,-,Female,Adult
./wav/p231_417.wav,p231,p231_417.wav,-,No,English,-,-,p231_417,bonafide,VCTK,-,Female,Adult
./wav/p311_349.wav,p311,p311_349.wav,-,No,English,-,-,p311_349,bonafide,VCTK,-,Male,Adult
./wav/p288_288.wav,p288,p288_288.wav,-,No,English,-,-,p288_288,bonafide,VCTK,-,Female,Adult
./wav/p341_252.wav,p341,p341_252.wav,-,No,English,-,-,p341_252,bonafide,VCTK,-,Female,Adult
./wav/p297_183.wav,p297,p297_183.wav,-,No,English,-,-,p297_183,bonafide,VCTK,-,Female,Adult
./wav/p363_085.wav,p363,p363_085.wav,-,No,English,-,-,p363_085,bonafide,VCTK,-,Male,Adult
./wav/p239_437.wav,p239,p239_437.wav,-,No,English,-,-,p239_437,bonafide,VCTK,-,Female,Adult
./wav/p231_211.wav,p231,p231_211.wav,-,No,English,-,-,p231_211,bonafide,VCTK,-,Female,Adult
./wav/p297_250.wav,p297,p297_250.wav,-,No,English,-,-,p297_250,bonafide,VCTK,-,Female,Adult
./wav/p250_355.wav,p250,p250_355.wav,-,No,English,-,-,p250_355,bonafide,VCTK,-,Female,Adult
./wav/p246_175.wav,p246,p246_175.wav,-,No,English,-,-,p246_175,bonafide,VCTK,-,Male,Adult
./wav/p303_019.wav,p303,p303_019.wav,-,No,English,-,-,p303_019,bonafide,VCTK,-,Female,Adult
./wav/p267_254.wav,p267,p267_254.wav,-,No,English,-,-,p267_254,bonafide,VCTK,-,Female,Adult
./wav/p292_146.wav,p292,p292_146.wav,-,No,English,-,-,p292_146,bonafide,VCTK,-,Male,Adult
./wav/p313_037.wav,p313,p313_037.wav,-,No,English,-,-,p313_037,bonafide,VCTK,-,Female,Adult
./wav/p268_328.wav,p268,p268_328.wav,-,No,English,-,-,p268_328,bonafide,VCTK,-,Female,Adult
./wav/p312_366.wav,p312,p312_366.wav,-,No,English,-,-,p312_366,bonafide,VCTK,-,Female,Adult
./wav/p260_271.wav,p260,p260_271.wav,-,No,English,-,-,p260_271,bonafide,VCTK,-,Male,Adult
./wav/p268_218.wav,p268,p268_218.wav,-,No,English,-,-,p268_218,bonafide,VCTK,-,Female,Adult
./wav/p318_376.wav,p318,p318_376.wav,-,No,English,-,-,p318_376,bonafide,VCTK,-,Female,Adult
./wav/p339_124.wav,p339,p339_124.wav,-,No,English,-,-,p339_124,bonafide,VCTK,-,Female,Adult
./wav/p239_307.wav,p239,p239_307.wav,-,No,English,-,-,p239_307,bonafide,VCTK,-,Female,Adult
./wav/p285_220.wav,p285,p285_220.wav,-,No,English,-,-,p285_220,bonafide,VCTK,-,Male,Adult
./wav/p276_249.wav,p276,p276_249.wav,-,No,English,-,-,p276_249,bonafide,VCTK,-,Female,Adult
./wav/p363_092.wav,p363,p363_092.wav,-,No,English,-,-,p363_092,bonafide,VCTK,-,Male,Adult
./wav/p341_053.wav,p341,p341_053.wav,-,No,English,-,-,p341_053,bonafide,VCTK,-,Female,Adult
./wav/p330_349.wav,p330,p330_349.wav,-,No,English,-,-,p330_349,bonafide,VCTK,-,Female,Adult
./wav/p237_005.wav,p237,p237_005.wav,-,No,English,-,-,p237_005,bonafide,VCTK,-,Male,Adult
./wav/p273_210.wav,p273,p273_210.wav,-,No,English,-,-,p273_210,bonafide,VCTK,-,Male,Adult
./wav/p318_046.wav,p318,p318_046.wav,-,No,English,-,-,p318_046,bonafide,VCTK,-,Female,Adult
./wav/p329_130.wav,p329,p329_130.wav,-,No,English,-,-,p329_130,bonafide,VCTK,-,Female,Adult
./wav/p307_037.wav,p307,p307_037.wav,-,No,English,-,-,p307_037,bonafide,VCTK,-,Female,Adult
./wav/p250_054.wav,p250,p250_054.wav,-,No,English,-,-,p250_054,bonafide,VCTK,-,Female,Adult
./wav/p284_069.wav,p284,p284_069.wav,-,No,English,-,-,p284_069,bonafide,VCTK,-,Male,Adult
./wav/p374_005.wav,p374,p374_005.wav,-,No,English,-,-,p374_005,bonafide,VCTK,-,Male,Adult
./wav/p333_090.wav,p333,p333_090.wav,-,No,English,-,-,p333_090,bonafide,VCTK,-,Female,Adult
./wav/p281_228.wav,p281,p281_228.wav,-,No,English,-,-,p281_228,bonafide,VCTK,-,Male,Adult
./wav/p236_375.wav,p236,p236_375.wav,-,No,English,-,-,p236_375,bonafide,VCTK,-,Female,Adult
./wav/p316_254.wav,p316,p316_254.wav,-,No,English,-,-,p316_254,bonafide,VCTK,-,Male,Adult
./wav/p293_396.wav,p293,p293_396.wav,-,No,English,-,-,p293_396,bonafide,VCTK,-,Female,Adult
./wav/p347_143.wav,p347,p347_143.wav,-,No,English,-,-,p347_143,bonafide,VCTK,-,Male,Adult
./wav/p248_041.wav,p248,p248_041.wav,-,No,English,-,-,p248_041,bonafide,VCTK,-,Female,Adult
./wav/p364_017.wav,p364,p364_017.wav,-,No,English,-,-,p364_017,bonafide,VCTK,-,Male,Adult
./wav/p248_003.wav,p248,p248_003.wav,-,No,English,-,-,p248_003,bonafide,VCTK,-,Female,Adult
./wav/p271_185.wav,p271,p271_185.wav,-,No,English,-,-,p271_185,bonafide,VCTK,-,Male,Adult
./wav/p236_055.wav,p236,p236_055.wav,-,No,English,-,-,p236_055,bonafide,VCTK,-,Female,Adult
./wav/p345_197.wav,p345,p345_197.wav,-,No,English,-,-,p345_197,bonafide,VCTK,-,Male,Adult
./wav/p335_383.wav,p335,p335_383.wav,-,No,English,-,-,p335_383,bonafide,VCTK,-,Female,Adult
./wav/p225_282.wav,p225,p225_282.wav,-,No,English,-,-,p225_282,bonafide,VCTK,-,Female,Adult
./wav/p311_359.wav,p311,p311_359.wav,-,No,English,-,-,p311_359,bonafide,VCTK,-,Male,Adult
./wav/p250_424.wav,p250,p250_424.wav,-,No,English,-,-,p250_424,bonafide,VCTK,-,Female,Adult
./wav/p347_361.wav,p347,p347_361.wav,-,No,English,-,-,p347_361,bonafide,VCTK,-,Male,Adult
./wav/p339_126.wav,p339,p339_126.wav,-,No,English,-,-,p339_126,bonafide,VCTK,-,Female,Adult
./wav/p238_128.wav,p238,p238_128.wav,-,No,English,-,-,p238_128,bonafide,VCTK,-,Female,Adult
./wav/p268_317.wav,p268,p268_317.wav,-,No,English,-,-,p268_317,bonafide,VCTK,-,Female,Adult
./wav/p250_119.wav,p250,p250_119.wav,-,No,English,-,-,p250_119,bonafide,VCTK,-,Female,Adult
./wav/p297_333.wav,p297,p297_333.wav,-,No,English,-,-,p297_333,bonafide,VCTK,-,Female,Adult
./wav/p274_428.wav,p274,p274_428.wav,-,No,English,-,-,p274_428,bonafide,VCTK,-,Male,Adult
./wav/p299_211.wav,p299,p299_211.wav,-,No,English,-,-,p299_211,bonafide,VCTK,-,Female,Adult
./wav/p283_006.wav,p283,p283_006.wav,-,No,English,-,-,p283_006,bonafide,VCTK,-,Female,Adult
./wav/p363_005.wav,p363,p363_005.wav,-,No,English,-,-,p363_005,bonafide,VCTK,-,Male,Adult
./wav/p316_220.wav,p316,p316_220.wav,-,No,English,-,-,p316_220,bonafide,VCTK,-,Male,Adult
./wav/p246_009.wav,p246,p246_009.wav,-,No,English,-,-,p246_009,bonafide,VCTK,-,Male,Adult
./wav/p303_206.wav,p303,p303_206.wav,-,No,English,-,-,p303_206,bonafide,VCTK,-,Female,Adult
./wav/p233_039.wav,p233,p233_039.wav,-,No,English,-,-,p233_039,bonafide,VCTK,-,Female,Adult
./wav/p288_274.wav,p288,p288_274.wav,-,No,English,-,-,p288_274,bonafide,VCTK,-,Female,Adult
./wav/p277_032.wav,p277,p277_032.wav,-,No,English,-,-,p277_032,bonafide,VCTK,-,Female,Adult
./wav/p303_024.wav,p303,p303_024.wav,-,No,English,-,-,p303_024,bonafide,VCTK,-,Female,Adult
./wav/p230_248.wav,p230,p230_248.wav,-,No,English,-,-,p230_248,bonafide,VCTK,-,Female,Adult
./wav/p308_250.wav,p308,p308_250.wav,-,No,English,-,-,p308_250,bonafide,VCTK,-,Female,Adult
./wav/p250_289.wav,p250,p250_289.wav,-,No,English,-,-,p250_289,bonafide,VCTK,-,Female,Adult
./wav/p286_387.wav,p286,p286_387.wav,-,No,English,-,-,p286_387,bonafide,VCTK,-,Male,Adult
./wav/p302_299.wav,p302,p302_299.wav,-,No,English,-,-,p302_299,bonafide,VCTK,-,Male,Adult
./wav/p345_351.wav,p345,p345_351.wav,-,No,English,-,-,p345_351,bonafide,VCTK,-,Male,Adult
./wav/p361_330.wav,p361,p361_330.wav,-,No,English,-,-,p361_330,bonafide,VCTK,-,Female,Adult
./wav/p345_375.wav,p345,p345_375.wav,-,No,English,-,-,p345_375,bonafide,VCTK,-,Male,Adult
./wav/p347_288.wav,p347,p347_288.wav,-,No,English,-,-,p347_288,bonafide,VCTK,-,Male,Adult
./wav/p315_031.wav,p315,p315_031.wav,-,No,English,-,-,p315_031,bonafide,VCTK,-,Male,Adult
./wav/p305_256.wav,p305,p305_256.wav,-,No,English,-,-,p305_256,bonafide,VCTK,-,Female,Adult
./wav/p259_367.wav,p259,p259_367.wav,-,No,English,-,-,p259_367,bonafide,VCTK,-,Male,Adult
./wav/p231_370.wav,p231,p231_370.wav,-,No,English,-,-,p231_370,bonafide,VCTK,-,Female,Adult
./wav/p304_274.wav,p304,p304_274.wav,-,No,English,-,-,p304_274,bonafide,VCTK,-,Male,Adult
./wav/p315_102.wav,p315,p315_102.wav,-,No,English,-,-,p315_102,bonafide,VCTK,-,Male,Adult
./wav/p225_308.wav,p225,p225_308.wav,-,No,English,-,-,p225_308,bonafide,VCTK,-,Female,Adult
./wav/p313_083.wav,p313,p313_083.wav,-,No,English,-,-,p313_083,bonafide,VCTK,-,Female,Adult
./wav/p304_344.wav,p304,p304_344.wav,-,No,English,-,-,p304_344,bonafide,VCTK,-,Male,Adult
./wav/p285_395.wav,p285,p285_395.wav,-,No,English,-,-,p285_395,bonafide,VCTK,-,Male,Adult
./wav/p246_097.wav,p246,p246_097.wav,-,No,English,-,-,p246_097,bonafide,VCTK,-,Male,Adult
./wav/p232_246.wav,p232,p232_246.wav,-,No,English,-,-,p232_246,bonafide,VCTK,-,Male,Adult
./wav/p360_013.wav,p360,p360_013.wav,-,No,English,-,-,p360_013,bonafide,VCTK,-,Male,Adult
./wav/p275_176.wav,p275,p275_176.wav,-,No,English,-,-,p275_176,bonafide,VCTK,-,Male,Adult
./wav/p305_023.wav,p305,p305_023.wav,-,No,English,-,-,p305_023,bonafide,VCTK,-,Female,Adult
./wav/p231_003.wav,p231,p231_003.wav,-,No,English,-,-,p231_003,bonafide,VCTK,-,Female,Adult
